person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,decile_score
6942,Male,African-American,29,0,0,0,1,1
6943,Female,African-American,24,0,0,0,4,3
6944,Female,Caucasian,44,0,0,0,0,1
6945,Male,Other,54,0,0,0,1,2
6946,Male,African-American,22,0,1,0,2,7
6947,Female,African-American,28,0,0,0,4,5
6948,Male,African-American,30,0,0,0,0,5
6949,Male,Caucasian,32,0,0,0,1,1
6950,Male,Caucasian,51,0,0,0,3,6
6951,Male,African-American,33,0,0,0,0,2
6952,Male,African-American,21,0,0,0,0,5
6953,Male,African-American,48,0,0,0,14,10
6955,Male,African-American,21,0,0,0,2,9
6956,Male,Caucasian,26,0,1,0,7,8
6957,Male,African-American,27,0,0,0,3,9
6958,Male,Caucasian,20,0,0,0,0,5
6961,Male,African-American,33,0,0,0,0,8
6962,Male,African-American,40,0,0,0,4,6
6963,Female,Caucasian,49,0,0,0,2,2
6964,Male,Caucasian,44,0,0,0,23,8
6965,Female,Other,41,0,0,0,2,3
6966,Male,African-American,49,0,0,0,0,1
6967,Male,Caucasian,20,0,0,5,0,4
6968,Male,African-American,31,0,0,1,10,6
6971,Male,African-American,25,0,0,0,5,5
6972,Female,Hispanic,33,0,0,0,0,2
6973,Male,Caucasian,32,0,0,0,0,7
6974,Male,Caucasian,56,0,0,0,0,1
6975,Male,African-American,23,0,1,0,4,9
6976,Male,Caucasian,26,0,0,0,0,4
6977,Female,Other,45,0,0,0,6,3
6978,Male,Other,41,0,0,0,0,1
6979,Male,Caucasian,28,0,0,0,1,2
6980,Female,African-American,28,0,0,0,13,9
6982,Male,Hispanic,59,0,0,0,1,2
6983,Male,African-American,52,0,0,0,4,1
6984,Male,Hispanic,24,0,0,0,0,6
6985,Male,Caucasian,22,0,0,0,1,3
6986,Male,Hispanic,36,0,0,0,1,5
6987,Female,Other,40,0,0,0,1,1
6988,Male,Hispanic,54,0,0,0,5,5
6990,Male,African-American,54,0,0,0,3,6
6991,Male,African-American,30,0,0,0,2,3
6992,Male,African-American,35,0,0,0,3,1
6993,Male,African-American,43,0,0,0,23,7
6994,Male,African-American,26,0,0,0,0,2
6996,Female,African-American,21,0,0,0,0,5
6998,Male,Hispanic,26,1,0,0,1,5
6999,Male,African-American,22,0,0,0,0,4
7000,Male,Hispanic,52,0,0,0,4,9
7001,Male,Caucasian,32,0,0,0,1,2
7002,Female,African-American,19,0,0,0,0,6
7003,Male,African-American,61,0,0,0,20,2
7005,Male,African-American,32,0,0,0,2,8
7006,Female,Caucasian,26,0,0,0,2,9
7007,Female,African-American,34,0,0,0,6,3
7008,Male,African-American,45,1,0,0,12,8
7009,Male,African-American,22,0,0,0,1,5
7010,Male,African-American,54,0,0,0,4,3
7011,Male,African-American,51,0,0,0,8,5
7013,Male,African-American,22,0,0,0,2,5
7014,Female,Caucasian,26,0,0,0,4,8
7017,Male,Hispanic,24,0,0,0,1,3
7019,Male,Caucasian,26,0,0,0,0,7
7020,Male,Caucasian,30,0,0,0,0,2
7021,Female,Caucasian,38,0,0,0,10,4
7023,Male,Caucasian,25,0,0,0,2,5
7024,Male,Caucasian,28,0,0,0,2,7
7025,Female,African-American,32,0,0,0,0,1
7026,Male,African-American,35,0,0,0,7,4
7027,Male,African-American,49,0,0,0,0,1
7030,Male,Other,30,0,0,0,1,1
7031,Female,Caucasian,23,0,0,0,1,3
7032,Female,Caucasian,58,0,0,0,1,2
7034,Male,Caucasian,28,0,0,0,2,3
7035,Male,Caucasian,25,0,0,0,1,5
7036,Male,Hispanic,28,0,0,0,0,1
7038,Male,African-American,28,0,0,0,9,10
7041,Male,African-American,22,0,0,0,0,5
7042,Male,African-American,25,0,1,0,10,9
7043,Male,African-American,26,0,0,0,0,3
7045,Male,Caucasian,26,0,0,0,7,7
7047,Male,Other,40,0,0,0,2,6
7048,Male,African-American,28,0,0,0,0,2
7049,Male,Caucasian,38,0,0,0,1,2
7050,Male,Hispanic,40,0,0,0,1,2
7051,Male,African-American,56,0,0,0,1,1
7052,Male,Caucasian,51,0,0,0,3,2
7053,Male,African-American,36,0,0,0,0,4
7055,Male,Caucasian,25,0,0,0,2,5
7056,Female,African-American,22,0,0,0,1,4
7057,Male,African-American,25,0,0,0,6,9
7058,Male,African-American,22,0,1,0,1,6
7059,Female,African-American,43,0,0,0,3,9
7060,Female,African-American,35,2,0,0,9,8
7061,Male,Caucasian,24,0,0,0,0,5
7063,Male,African-American,66,0,0,0,5,2
7064,Male,African-American,27,0,0,0,6,4
7065,Male,Caucasian,33,0,0,0,7,9
7067,Male,Caucasian,22,0,1,0,2,9
7068,Male,Caucasian,43,0,0,0,2,1
7069,Male,Caucasian,30,0,1,1,5,9
7070,Male,African-American,22,0,0,0,2,6
7071,Male,Hispanic,28,0,0,0,0,3
7072,Male,Caucasian,55,0,0,0,2,1
7073,Male,African-American,31,0,0,0,4,10
7074,Female,Caucasian,23,0,0,0,4,9
7076,Female,Caucasian,27,0,0,0,0,2
7077,Male,African-American,31,0,0,0,8,9
7078,Male,African-American,61,0,0,0,29,8
7079,Male,Caucasian,25,0,0,1,3,7
7080,Female,Caucasian,52,0,0,0,0,1
7081,Male,Caucasian,20,0,0,0,0,4
7082,Male,Hispanic,35,0,0,0,0,7
7083,Male,Caucasian,58,0,0,0,0,1
7084,Female,Caucasian,24,0,0,0,0,5
7085,Male,Caucasian,49,0,0,0,2,4
7086,Male,African-American,50,1,0,0,13,10
7087,Male,Other,57,0,0,0,0,1
7088,Male,African-American,40,0,0,0,0,3
7089,Male,African-American,31,0,0,0,12,8
7091,Female,Other,23,0,0,0,1,7
7092,Male,Caucasian,38,0,0,0,2,1
7094,Male,Caucasian,53,0,0,0,0,2
7095,Male,Hispanic,26,0,0,0,1,5
7097,Male,African-American,25,2,3,0,8,10
7098,Male,African-American,20,0,0,0,3,7
7099,Male,African-American,34,0,0,0,2,2
7100,Male,African-American,25,0,0,0,11,9
7101,Female,Caucasian,24,0,0,0,0,5
7102,Male,African-American,29,0,0,0,2,1
7103,Male,Other,24,0,0,0,4,5
7104,Male,Caucasian,49,0,0,0,4,6
7105,Male,African-American,27,0,0,0,15,10
7106,Male,Other,23,0,0,0,0,4
7107,Male,African-American,28,0,0,0,10,5
7108,Male,African-American,33,0,0,0,15,5
7109,Male,Caucasian,55,0,0,0,0,5
7110,Male,Caucasian,25,0,0,1,1,4
7111,Male,Caucasian,47,0,0,0,3,3
7112,Male,African-American,55,0,0,0,10,7
7114,Male,African-American,22,0,0,0,0,3
7115,Male,Hispanic,51,0,0,0,1,1
7116,Male,African-American,32,0,0,0,9,8
7117,Male,Caucasian,55,0,0,0,0,1
7119,Male,African-American,23,0,0,0,3,5
7120,Male,Caucasian,54,0,0,0,2,4
7121,Male,Other,40,0,0,0,0,1
7122,Male,Hispanic,39,0,0,0,1,1
7123,Male,African-American,27,0,0,0,0,2
7125,Female,African-American,29,0,0,0,5,7
7126,Female,Caucasian,45,0,0,0,0,1
7128,Male,Caucasian,34,0,0,0,3,2
7129,Male,African-American,34,0,0,0,6,7
7130,Male,Caucasian,40,0,0,0,4,3
7131,Male,African-American,38,0,0,0,7,4
7132,Male,Caucasian,60,0,0,0,0,-1
7135,Male,Caucasian,57,0,0,0,3,4
7136,Male,African-American,26,0,0,0,3,10
7138,Male,African-American,21,0,0,0,0,4
7139,Female,African-American,37,0,0,0,0,1
7141,Male,Caucasian,41,0,0,0,1,1
7142,Female,Other,33,0,0,0,0,2
7144,Male,African-American,34,0,0,0,3,9
7146,Male,Hispanic,51,0,0,0,1,1
7148,Male,Hispanic,45,0,0,0,8,7
7149,Male,Caucasian,22,0,0,0,1,4
7150,Female,African-American,22,0,0,0,0,8
7151,Male,African-American,42,0,1,0,5,9
7153,Male,African-American,21,0,0,0,0,4
7154,Male,Caucasian,56,0,0,0,1,1
7156,Male,African-American,48,0,0,0,4,3
7157,Male,Hispanic,27,0,0,0,1,2
7158,Male,Caucasian,27,0,0,0,2,6
7159,Male,Hispanic,34,0,0,0,1,2
7160,Male,African-American,23,0,0,1,5,6
7161,Male,African-American,46,0,0,0,1,3
7162,Male,African-American,47,0,0,0,3,5
7163,Male,African-American,33,0,1,0,6,3
7165,Male,African-American,27,0,0,0,1,2
7166,Female,African-American,33,0,0,0,1,5
7168,Female,Caucasian,37,0,0,0,1,3
7169,Male,Caucasian,32,0,0,0,0,7
7170,Male,Caucasian,22,0,0,0,0,5
7172,Female,African-American,20,0,0,0,1,4
7173,Male,Other,30,0,0,0,2,8
7174,Male,African-American,50,0,0,0,16,7
7175,Female,African-American,23,0,0,0,3,8
7176,Male,Caucasian,35,0,0,1,1,1
7178,Male,African-American,43,0,0,0,7,6
7179,Male,Caucasian,67,0,0,0,5,1
7182,Male,African-American,19,0,0,0,0,4
7183,Male,African-American,38,1,0,4,14,8
7184,Male,African-American,26,0,0,0,2,8
7185,Male,Hispanic,60,0,0,0,0,4
7186,Female,Caucasian,39,0,0,0,1,4
7187,Male,African-American,36,0,0,1,16,8
7188,Male,African-American,25,0,0,0,1,4
7190,Female,Hispanic,28,0,0,0,1,3
7192,Female,Other,70,0,0,0,0,1
7194,Male,African-American,25,0,0,0,3,9
7196,Male,African-American,53,0,0,0,6,2
7197,Male,Caucasian,37,0,0,0,0,6
7198,Male,African-American,21,0,0,0,1,6
7199,Male,African-American,28,0,0,0,1,6
7200,Male,African-American,21,0,0,0,1,6
7201,Male,Caucasian,32,1,0,1,2,3
7202,Male,African-American,32,0,0,0,2,10
7203,Male,African-American,56,0,0,0,0,1
7204,Male,Caucasian,30,0,0,0,3,3
7205,Male,Caucasian,27,0,0,0,0,8
7206,Male,Hispanic,37,0,0,0,6,2
7207,Male,African-American,27,1,0,0,13,9
7209,Male,African-American,43,0,0,0,12,6
7210,Male,African-American,27,0,0,0,1,8
7211,Male,African-American,41,0,0,1,7,7
7212,Female,African-American,26,0,0,0,2,2
7213,Male,Caucasian,37,0,0,0,2,6
7214,Female,African-American,30,0,0,0,7,3
7215,Female,Caucasian,52,0,0,0,7,6
7217,Male,Caucasian,26,0,0,0,7,5
7218,Male,African-American,31,0,0,0,0,4
7219,Male,African-American,32,0,0,0,3,4
7221,Male,Caucasian,59,0,0,0,0,1
7222,Female,Caucasian,34,0,0,0,5,5
7223,Male,African-American,46,0,0,0,3,1
7224,Male,African-American,24,0,0,0,1,3
7227,Male,Caucasian,50,0,0,0,3,2
7229,Male,Caucasian,36,0,0,0,6,8
7232,Male,Hispanic,25,0,0,0,3,2
7233,Male,African-American,31,1,1,1,12,9
7235,Male,Caucasian,21,0,0,0,1,6
7236,Male,Hispanic,75,0,0,0,1,1
7238,Female,Caucasian,53,0,0,0,0,1
7239,Male,Other,31,0,0,0,6,2
7240,Male,African-American,33,0,0,0,4,3
7241,Male,African-American,23,1,0,0,2,6
7242,Female,African-American,22,0,0,0,0,4
7244,Male,African-American,27,0,0,0,3,2
7246,Male,Caucasian,24,0,0,0,2,2
7249,Female,African-American,26,0,0,0,1,7
7250,Male,African-American,56,0,0,0,9,4
7251,Female,African-American,35,0,0,0,0,10
7252,Female,African-American,26,0,0,0,3,10
7253,Male,African-American,26,0,0,1,7,8
7255,Male,African-American,27,0,0,0,4,6
7256,Male,African-American,40,0,0,0,5,3
7257,Male,Caucasian,24,0,0,0,1,3
7258,Male,African-American,26,0,0,0,8,7
7259,Male,Caucasian,26,0,0,0,5,5
7260,Male,Hispanic,54,0,0,0,0,1
7261,Male,Caucasian,39,0,0,0,0,2
7262,Male,African-American,36,0,0,0,6,8
7263,Male,Caucasian,65,0,0,0,3,6
7264,Female,Caucasian,33,0,0,0,5,6
7265,Male,African-American,64,0,0,0,13,6
7266,Male,Caucasian,24,0,0,0,0,2
7267,Male,African-American,29,0,0,0,4,1
7268,Male,African-American,35,0,0,0,29,6
7269,Female,Caucasian,57,0,0,0,0,1
7271,Female,Caucasian,46,0,0,0,0,1
7272,Male,African-American,56,0,0,0,16,5
7273,Female,Caucasian,39,0,0,0,1,2
7275,Female,Caucasian,39,0,0,0,0,2
7276,Male,Caucasian,68,0,0,0,4,1
7277,Male,Caucasian,25,0,0,0,0,7
7279,Male,African-American,28,0,0,0,1,3
7280,Male,African-American,39,0,0,0,19,6
7281,Male,Caucasian,38,0,0,0,0,1
7282,Male,African-American,31,0,0,0,12,5
7283,Female,African-American,25,0,0,0,3,10
7284,Male,Caucasian,25,0,0,1,2,5
7285,Male,African-American,21,0,0,0,3,7
7286,Male,Caucasian,31,0,0,0,2,5
7288,Male,African-American,33,0,0,0,3,6
7289,Male,African-American,26,0,0,0,20,10
7290,Male,African-American,30,0,0,0,6,9
7291,Male,African-American,31,0,0,0,2,7
7292,Female,African-American,35,0,0,0,13,8
7293,Male,African-American,34,0,6,1,19,8
7295,Male,Other,25,0,0,0,1,2
7297,Male,African-American,32,0,0,0,2,9
7298,Female,African-American,42,0,0,0,1,2
7299,Male,African-American,26,1,2,0,9,10
7300,Male,Caucasian,24,0,0,0,1,9
7301,Male,African-American,36,0,0,0,2,6
7302,Male,African-American,41,1,1,0,24,10
7304,Male,Caucasian,27,0,0,0,0,2
7305,Female,Other,58,0,0,0,0,1
7306,Male,Other,22,0,0,0,1,6
7307,Male,African-American,29,0,0,6,6,10
7308,Male,Caucasian,45,0,0,0,3,1
7309,Male,Caucasian,36,0,0,0,1,1
7310,Male,Caucasian,34,0,0,0,5,2
7311,Male,Hispanic,50,0,0,0,0,1
7312,Male,Caucasian,25,0,1,0,6,8
7313,Male,African-American,26,0,0,0,0,2
7315,Male,African-American,24,0,0,0,2,5
7317,Male,African-American,27,0,0,0,2,7
7318,Male,African-American,25,0,0,0,3,3
7319,Male,Caucasian,30,0,0,1,2,4
7320,Male,Caucasian,22,0,2,0,3,8
7321,Male,African-American,27,0,0,0,0,5
7322,Male,Other,20,0,0,0,0,3
7324,Male,Caucasian,30,0,0,0,0,1
7326,Male,African-American,24,0,0,0,3,8
7327,Male,African-American,39,0,0,0,0,1
7328,Male,African-American,32,0,0,0,6,6
7329,Female,Caucasian,45,0,0,0,3,9
7330,Female,African-American,32,0,0,0,3,2
7331,Female,Caucasian,29,0,0,0,0,6
7334,Male,African-American,26,0,1,0,24,10
7336,Male,Caucasian,30,0,0,0,2,2
7337,Male,Other,30,0,0,0,2,1
7338,Male,African-American,20,1,1,1,4,10
7339,Male,African-American,25,0,0,1,1,6
7340,Female,Caucasian,31,0,0,0,0,4
7341,Male,African-American,25,0,0,0,0,5
7343,Male,Caucasian,25,0,0,0,0,3
7344,Male,African-American,25,0,0,0,2,5
7345,Male,African-American,22,0,0,0,1,4
7347,Female,African-American,25,0,0,0,0,7
7348,Male,African-American,38,0,0,0,0,2
7349,Male,African-American,55,0,0,0,0,6
7350,Male,Caucasian,34,0,0,0,4,4
7351,Male,Hispanic,40,0,0,0,0,5
7352,Male,Caucasian,50,0,0,0,16,5
7354,Female,Caucasian,49,0,0,0,4,2
7355,Female,Caucasian,35,0,0,0,2,3
7356,Male,Other,21,0,0,1,0,6
7358,Male,Other,25,0,0,0,0,4
7359,Male,Caucasian,21,0,0,0,1,4
7360,Female,Caucasian,24,0,0,0,2,4
7361,Male,Hispanic,45,0,0,0,1,3
7363,Female,Caucasian,52,0,0,0,0,3
7364,Female,African-American,29,0,0,0,1,1
7366,Male,Caucasian,52,0,0,0,0,1
7368,Female,African-American,34,0,0,0,1,9
7369,Male,African-American,34,0,0,0,4,6
7370,Male,African-American,57,0,0,0,8,7
7371,Male,Caucasian,25,0,0,0,0,1
7373,Male,African-American,40,0,0,0,15,9
7375,Male,African-American,22,0,0,0,2,4
7377,Male,Caucasian,29,0,0,0,1,1
7378,Male,African-American,50,0,0,0,0,2
7379,Male,African-American,47,0,0,0,1,2
7380,Male,African-American,37,0,0,0,3,6
7381,Female,African-American,43,0,0,0,0,6
7382,Male,African-American,26,0,0,0,5,7
7383,Male,Caucasian,24,0,0,0,2,3
7384,Male,African-American,23,0,0,0,1,7
7385,Male,Caucasian,56,0,0,0,1,1
7386,Male,African-American,23,0,0,1,2,7
7387,Male,Caucasian,43,0,0,0,12,6
7388,Male,Other,32,0,0,0,0,1
7390,Male,Other,51,0,0,0,0,1
7391,Male,African-American,21,0,0,0,0,9
7392,Male,African-American,51,0,0,0,2,3
7393,Male,African-American,20,0,0,0,0,10
7394,Male,Caucasian,39,0,0,0,1,1
7395,Male,African-American,42,0,0,0,17,10
7396,Male,Hispanic,58,0,0,0,1,1
7398,Female,Hispanic,48,0,0,0,0,1
7399,Female,Other,28,0,0,1,1,2
7400,Female,African-American,30,0,0,0,2,3
7402,Male,Caucasian,28,1,1,1,4,6
7403,Male,African-American,29,0,0,0,6,6
7404,Male,African-American,36,0,0,0,2,6
7405,Female,Caucasian,24,0,0,0,9,10
7406,Male,African-American,22,0,0,0,1,9
7409,Female,African-American,27,0,0,0,3,4
7410,Male,Caucasian,50,0,0,0,1,2
7412,Male,Caucasian,28,0,0,0,0,2
7413,Male,African-American,21,0,0,0,3,7
7414,Male,African-American,21,0,0,0,0,4
7415,Female,Caucasian,56,0,0,0,4,1
7416,Male,Hispanic,26,0,0,1,2,1
7417,Female,Caucasian,51,0,0,0,0,5
7418,Female,Caucasian,49,0,0,0,0,2
7419,Male,African-American,21,0,0,0,1,7
7421,Male,Caucasian,43,0,0,0,0,4
7422,Male,African-American,22,0,0,0,1,4
7423,Male,African-American,52,0,0,0,0,7
7424,Male,African-American,36,0,0,0,0,1
7425,Male,African-American,24,0,0,0,0,2
7429,Male,Caucasian,19,0,0,0,0,8
7430,Male,African-American,33,0,0,0,1,2
7431,Male,Caucasian,22,0,0,0,0,3
7432,Male,Caucasian,26,0,0,0,2,5
7433,Male,African-American,30,0,1,0,7,10
7434,Male,African-American,24,0,0,0,1,4
7435,Female,African-American,29,0,0,0,0,4
7437,Female,Caucasian,29,0,0,0,20,10
7438,Female,Other,51,0,0,0,0,1
7439,Male,African-American,38,0,0,0,1,4
7440,Male,African-American,34,1,0,0,5,6
7441,Male,Other,23,0,0,0,2,4
7442,Male,Other,26,0,0,0,0,5
7443,Female,African-American,29,0,0,0,1,2
7445,Male,Hispanic,31,0,0,0,1,8
7446,Male,Caucasian,50,0,0,0,0,1
7447,Female,African-American,24,0,0,0,0,7
7451,Male,Caucasian,63,0,0,0,1,1
7453,Male,African-American,26,0,0,0,1,3
7454,Male,African-American,42,0,0,0,1,2
7455,Male,African-American,22,0,0,0,0,7
7456,Male,African-American,21,0,0,0,0,10
7457,Male,African-American,26,0,0,0,5,7
7459,Male,African-American,26,0,0,0,10,8
7460,Male,Hispanic,30,0,0,0,3,5
7461,Male,African-American,27,0,0,0,0,4
7462,Male,Caucasian,53,0,0,0,3,2
7463,Male,African-American,58,0,0,0,0,2
7465,Male,Caucasian,22,0,0,0,0,3
7466,Male,Caucasian,27,0,0,0,0,2
7467,Female,Other,21,0,0,0,0,4
7468,Male,Caucasian,42,0,0,0,2,7
7471,Male,African-American,21,0,0,0,0,8
7474,Male,Caucasian,33,0,0,0,6,7
7475,Male,Caucasian,58,0,0,0,1,1
7477,Male,African-American,23,0,0,0,1,8
7478,Male,African-American,36,0,0,0,4,6
7479,Male,Caucasian,24,0,0,0,0,10
7480,Male,Caucasian,41,0,0,0,2,1
7481,Male,Caucasian,21,0,0,1,0,8
7482,Male,African-American,26,0,0,0,3,4
7484,Female,African-American,30,0,0,0,8,7
7485,Male,Hispanic,39,0,0,0,0,1
7486,Male,Caucasian,26,0,0,0,1,7
7488,Male,African-American,21,0,0,0,0,8
7490,Female,African-American,31,0,0,0,1,5
7491,Male,African-American,20,0,0,0,0,8
7492,Male,African-American,31,0,0,0,4,3
7493,Female,African-American,20,0,0,0,0,6
7495,Male,Caucasian,49,0,0,0,4,8
7496,Male,Caucasian,24,0,0,0,0,9
7499,Male,Caucasian,44,0,0,0,1,1
7501,Female,African-American,27,0,0,0,1,4
7502,Male,Caucasian,41,0,0,0,11,4
7504,Female,Caucasian,47,0,0,0,0,1
7505,Female,African-American,48,0,0,0,4,4
7506,Male,African-American,29,0,0,0,0,2
7508,Male,Hispanic,44,0,0,0,0,1
7511,Male,African-American,20,0,0,0,0,7
7512,Male,Caucasian,22,0,0,1,0,3
7513,Male,African-American,21,0,0,0,1,6
7515,Male,African-American,23,0,0,1,1,9
7516,Male,African-American,35,0,0,0,0,8
7517,Female,African-American,41,0,0,0,0,1
7518,Male,Other,26,0,0,0,0,1
7519,Male,African-American,30,0,0,0,1,5
7520,Female,Caucasian,23,0,0,0,0,6
7521,Male,Hispanic,25,0,0,0,0,2
7522,Male,African-American,36,0,0,0,7,2
7523,Male,African-American,26,0,0,0,1,1
7524,Female,Hispanic,32,0,0,0,0,2
7525,Male,Caucasian,26,0,0,0,2,4
7526,Male,Caucasian,23,0,0,0,0,3
7527,Male,African-American,34,0,0,0,6,1
7528,Male,African-American,30,0,0,0,6,7
7529,Female,Caucasian,23,0,0,0,0,6
7530,Female,African-American,43,0,0,1,9,9
7531,Male,African-American,30,0,0,0,3,2
7532,Male,Hispanic,38,0,0,0,0,1
7534,Male,Caucasian,44,0,0,0,1,1
7535,Male,African-American,37,0,0,0,1,3
7537,Male,Hispanic,37,0,0,0,2,1
7538,Female,African-American,49,0,0,0,1,1
7539,Male,Other,55,0,0,0,0,1
7540,Male,African-American,31,0,0,0,6,8
7541,Male,Caucasian,63,0,0,0,5,1
7542,Female,African-American,66,0,0,0,11,8
7543,Male,Hispanic,19,2,0,0,2,8
7546,Male,Caucasian,21,1,0,3,2,10
7547,Female,Caucasian,48,0,0,0,0,2
7548,Male,African-American,37,0,0,0,0,1
7551,Male,African-American,21,0,0,0,0,2
7552,Male,Hispanic,31,0,0,0,1,5
7554,Male,African-American,56,0,0,0,4,4
7555,Female,Caucasian,64,0,0,0,0,1
7556,Male,Caucasian,22,0,0,0,0,6
7557,Male,African-American,30,0,0,0,1,9
7558,Male,Caucasian,40,0,0,0,0,1
7559,Male,Caucasian,43,0,0,0,8,3
7560,Male,Caucasian,25,0,0,0,3,7
7561,Male,Caucasian,33,0,0,0,10,9
7564,Male,Caucasian,25,0,0,0,3,3
7565,Male,African-American,46,0,0,0,2,3
7566,Male,African-American,61,0,0,0,0,1
7567,Female,African-American,30,0,0,0,3,6
7569,Male,African-American,45,0,0,0,0,1
7570,Male,African-American,44,0,0,0,0,1
7571,Male,African-American,31,0,0,0,0,2
7572,Male,Caucasian,50,0,0,0,9,6
7573,Male,African-American,33,0,2,2,16,9
7574,Female,Caucasian,50,0,0,0,1,1
7575,Male,African-American,34,0,0,0,3,3
7576,Male,African-American,31,0,0,0,1,10
7577,Female,Hispanic,25,0,0,0,0,3
7579,Male,African-American,29,0,0,0,7,2
7581,Male,African-American,27,0,0,0,0,1
7582,Male,African-American,23,0,0,0,0,3
7583,Male,African-American,28,0,0,0,2,6
7584,Male,African-American,43,0,0,0,0,4
7585,Male,Other,34,0,0,0,2,1
7586,Male,Other,44,0,0,0,0,1
7587,Male,African-American,31,0,0,0,6,10
7588,Male,Hispanic,30,0,1,0,14,4
7591,Male,African-American,20,2,2,0,4,9
7592,Male,Caucasian,22,0,0,0,0,3
7593,Male,Hispanic,41,0,0,0,1,2
7595,Female,Hispanic,55,0,0,0,0,1
7596,Male,African-American,29,3,0,0,6,2
7598,Male,Other,27,0,0,0,1,3
7599,Male,African-American,44,0,0,0,5,4
7600,Male,African-American,24,0,0,0,0,5
7601,Male,Hispanic,23,0,1,2,1,5
7602,Male,African-American,31,0,0,1,11,7
7603,Male,Other,52,0,0,0,0,1
7604,Male,Caucasian,59,0,0,0,0,1
7605,Male,African-American,49,0,0,0,1,1
7607,Female,African-American,23,0,0,0,1,3
7608,Male,African-American,24,0,0,0,0,5
7611,Male,Caucasian,46,0,0,0,26,7
7612,Male,Caucasian,59,0,0,0,2,1
7613,Male,Hispanic,51,0,0,0,1,1
7614,Male,Other,31,0,0,0,5,4
7615,Male,African-American,34,0,0,0,0,1
7616,Female,African-American,37,0,0,0,2,1
7618,Male,Other,32,0,0,0,0,1
7620,Male,African-American,54,0,0,0,1,3
7622,Male,African-American,24,0,1,0,3,10
7623,Female,Caucasian,32,0,0,0,0,2
7624,Male,Caucasian,35,0,1,0,16,6
7625,Male,Other,32,0,0,0,0,3
7627,Female,African-American,21,0,0,0,2,4
7628,Male,African-American,20,0,0,0,1,7
7629,Male,Hispanic,45,0,0,0,6,6
7630,Male,Hispanic,39,0,0,0,3,2
7631,Male,Caucasian,22,0,0,0,0,5
7632,Male,Caucasian,55,0,0,0,0,1
7635,Male,Caucasian,61,0,0,0,0,1
7637,Male,Hispanic,41,0,0,0,9,2
7639,Male,African-American,32,0,0,0,0,3
7641,Male,Caucasian,51,0,0,0,0,1
7642,Male,African-American,46,0,0,0,18,7
7644,Male,African-American,21,0,0,0,4,8
7645,Male,African-American,57,0,0,0,0,1
7646,Male,African-American,32,0,0,0,0,6
7648,Male,African-American,24,0,0,0,0,3
7649,Male,African-American,46,0,0,0,3,1
7651,Male,Other,30,0,0,0,0,2
7653,Male,African-American,24,0,0,0,7,7
7654,Male,African-American,41,0,0,0,1,4
7655,Male,Other,55,0,0,0,4,1
7656,Male,Hispanic,26,0,0,0,1,2
7658,Male,African-American,24,0,0,0,1,3
7659,Male,Caucasian,33,0,0,0,1,4
7660,Male,African-American,23,0,0,0,0,2
7661,Female,Caucasian,47,0,0,0,28,9
7662,Male,Hispanic,30,0,0,0,1,2
7663,Female,Caucasian,51,0,0,0,0,1
7664,Male,African-American,25,0,0,0,3,4
7666,Male,Caucasian,29,0,0,0,11,10
7667,Male,Caucasian,36,0,0,0,1,2
7668,Male,Hispanic,57,0,0,0,0,1
7669,Male,African-American,43,0,0,0,0,1
7670,Male,African-American,26,0,0,0,4,7
7671,Male,Hispanic,26,0,0,0,1,5
7672,Male,Other,47,0,0,0,0,1
7673,Male,African-American,60,0,0,0,1,1
7675,Male,Caucasian,20,0,0,0,0,7
7676,Male,Caucasian,39,0,1,0,3,1
7678,Male,African-American,28,0,2,0,7,7
7681,Male,Other,54,0,0,0,1,1
7683,Female,African-American,24,0,0,0,2,7
7685,Female,Other,34,0,0,0,0,1
7686,Male,Other,48,0,0,0,1,1
7688,Male,African-American,37,0,0,0,0,8
7689,Male,African-American,28,0,0,0,8,8
7690,Male,Caucasian,46,0,0,0,14,3
